date,rank,movieCd,movieNm,openDt,audiCnt,audiAcc,salesAmt,salesAcc,scrnCnt,showCnt
2026-03-30,1,20242837,왕과 사는 남자,2026-02-04,60583,15676438,568106470,151276215000,1451,5578
2026-03-30,2,20261782,프로젝트 헤일메리,2026-03-18,42581,1193227,492054630,13610331780,1271,3430
2026-03-30,3,20261906,명탐정 코난: 세기말의 마술사,2026-03-27,3715,55647,37842700,584732600,204,485
2026-03-30,4,20254121,살목지,2026-04-08,2515,10418,18862500,106270700,10,10
2026-03-30,5,20253289,극장판 귀멸의 칼날: 무한성편,2025-08-22,2209,5737789,27618000,61847975250,23,76
2026-03-30,6,20256283,호퍼스,2026-03-04,2159,710244,21756800,7003294640,301,394
2026-03-30,7,20257521,프로텍터,2026-03-25,1609,20517,13830400,171942160,302,373
2026-03-30,8,20253101,극장판 진격의 거인 완결편 더 라스트 어택,2025-03-13,1543,1020897,17500140,10635219520,142,242
2026-03-30,9,20261694,투어스 브이알 콘서트 : 러쉬로드,2026-03-04,1215,28096,38880000,895367500,1,8
2026-03-30,10,19970100,첨밀밀 ,1997-03-01,1010,16739,9813600,165981800,120,257
2026-03-31,1,20242837,왕과 사는 남자,2026-02-04,55373,15731811,513638460,151789853460,1464,5574
2026-03-31,2,20261782,프로젝트 헤일메리,2026-03-18,41494,1234721,476000190,14086331970,1281,3438
2026-03-31,3,20261906,명탐정 코난: 세기말의 마술사,2026-03-27,3283,58930,32991300,617723900,207,463
2026-03-31,4,20256283,호퍼스,2026-03-04,2566,712810,24377300,7027671940,311,398
2026-03-31,5,20257521,프로텍터,2026-03-25,2268,22785,18265800,190207960,305,371
2026-03-31,6,20253289,극장판 귀멸의 칼날: 무한성편,2025-08-22,1819,5739608,22594600,61870569850,24,79
2026-03-31,7,20253101,극장판 진격의 거인 완결편 더 라스트 어택,2025-03-13,1460,1022357,16468200,10651687720,145,234
2026-03-31,8,19970100,첨밀밀 ,1997-03-01,1212,17951,11684200,177666000,123,276
2026-03-31,9,20232662,삼악도,2026-03-11,1093,92271,8007800,851323000,98,122
2026-03-31,10,20241575,메소드연기,2026-03-18,944,59984,8890200,552806880,160,193
2026-04-01,1,20242837,왕과 사는 남자,2026-02-04,50276,15782087,470692610,152260546070,1408,5158
2026-04-01,2,20261782,프로젝트 헤일메리,2026-03-18,39862,1274583,437951590,14524283560,1244,3291
2026-04-01,3,20261666,네가 마지막으로 남긴 노래,2026-04-01,11414,12967,104864050,121589350,560,1408
2026-04-01,4,20253289,극장판 귀멸의 칼날: 무한성편,2025-08-22,6650,5746258,88475500,61959045350,90,274
2026-04-01,5,20261906,명탐정 코난: 세기말의 마술사,2026-03-27,2959,61889,29376550,647100450,197,380
2026-04-01,6,20262101,킬 빌: 더 홀 블러디 어페어,2026-04-01,2923,3733,57152400,71886700,88,119
2026-04-01,7,20256283,호퍼스,2026-03-04,1862,714672,18696770,7046368710,257,307
2026-04-01,8,20173226,패왕별희 디 오리지널,2017-03-30,1746,156608,19683500,1436477958,54,62
2026-04-01,9,20256757,극장판 체인소 맨: 레제편,2025-09-24,1366,3453440,15854800,36310765300,26,50
2026-04-01,10,19868242,연지구 디 오리지널 4K,2026-03-25,999,8624,11758300,86760400,85,92
2026-04-02,1,20242837,왕과 사는 남자,2026-02-04,39303,15821390,367575210,152628121280,1340,4614
2026-04-02,2,20261782,프로젝트 헤일메리,2026-03-18,31886,1306469,351881680,14876165240,1166,2987
2026-04-02,3,20192680,끝장수사,2026-04-02,13957,14617,123343600,129274600,648,1563
2026-04-02,4,20261666,네가 마지막으로 남긴 노래,2026-04-01,5257,18224,49742770,171332120,489,1031
2026-04-02,5,20253289,극장판 귀멸의 칼날: 무한성편,2025-08-22,4370,5750628,58475500,62017520850,90,275
2026-04-02,6,20261906,명탐정 코난: 세기말의 마술사,2026-03-27,3315,65204,32466300,679566750,183,297
2026-04-02,7,20262463,오피셜히게단디즘 라이브 앳 스타디움 2025,2026-04-02,3178,3178,79407500,79407500,58,84
